"AMA INA","YEAR","Owner or BMP Operator","Right Number","Right Type","Sub-basin","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"PINAL AMA","2008","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","087212","D-06-04 16DDD","981.66","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2008","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","087213","D-09-08 36ADD","1527.02","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2008","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","087270","D-06-04 18DBB","1096.51","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","2008","ORO VALLEY COUNTRY CLUB, INC.","58-101530.0002","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","087589","D-12-13 13BCA","367","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2008","OJO BONITO WATER IMPROVEMNT DS","91-000016.0000","SMALL COMMUNITY WATER SYSTEM","","087611","A-10-25 19DDD","2.2","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2008","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","087614","A-04-04 33CCC","286.36","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2008","DESERT HILLS WATER COMPANY","56-002169.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","087697","A-05-03 04CDC","43.39","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2008","COSANTI FOUNDATION","91-000692.0000","SMALL COMMUNITY WATER SYSTEM","","087770","A-11-02 12DDB","12.78","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2008","VAIL WATER COMPANY","74-583016.0003","RECOVERY WELL PERMITS","","087814","D-16-16 08AAB","314","RECOVERED","CAP WATER RECOVERED","32","3","44.9","110","43","36.1","74"
"TUCSON AMA","2008","VAIL WATER COMPANY","74-583016.0003","RECOVERY WELL PERMITS","","087816","D-16-16 10BCB","270","RECOVERED","CAP WATER RECOVERED","32","3","31.93","110","42","14.8","74"
"TUCSON AMA","2008","DEL LAGO GOLF COURSE","74-591933.0000","RECOVERY WELL PERMITS","","087816","D-16-16 10BCB","160","RECOVERED","CAP WATER RECOVERED","32","3","31.93","110","42","14.8","74"
"TUCSON AMA","2008","VAIL WATER COMPANY","74-583016.0003","RECOVERY WELL PERMITS","","087817","D-16-16 10DCB","266","RECOVERED","CAP WATER RECOVERED","32","3","2.3","110","41","46.6","74"
"TUCSON AMA","2008","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","UPPER SANTA CRUZ","200032","D-12-13 31AAB","298.8","WITHDRAWAL","GROUNDWATER","32","21","2","111","3","0","56"
"DOUGLAS INA","2008","RAY H. ZUCK","60-203576.0001","IRRIGATION USE","DOUGLAS","200257","D-19-26 17DCC","719","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"NOT WITHIN ANY AMA OR INA","2008","BELLA VISTA WATER CO INC","91-000028.0000","LARGE COMMUNITY WATER SYSTEM","","200402","D-23-21 08CBB","23","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2008","PIMA COUNTY PARKS & RECREATION","58-100381.0006","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","200410","D-13-16 20CDC","4.39","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2008","PHELPS DODGE SIERRITA","58-113558.0004","TYPE 2 MINERAL EXTRACT GFR","UPPER SANTA CRUZ","200554","D-18-13 21CBC","567","WITHDRAWAL","GROUNDWATER","31","50","43","111","1","40","58"
"TUCSON AMA","2008","PHELPS DODGE SIERRITA","58-113558.0004","TYPE 2 MINERAL EXTRACT GFR","UPPER SANTA CRUZ","200555","D-18-13 21CCB","265","WITHDRAWAL","GROUNDWATER","31","50","33","111","1","40","58"
"TUCSON AMA","2008","PHELPS DODGE SIERRITA","58-113558.0004","TYPE 2 MINERAL EXTRACT GFR","UPPER SANTA CRUZ","200556","D-18-13 28BBB","229","WITHDRAWAL","GROUNDWATER","31","50","21","111","1","39","58"
"PHOENIX AMA","2008","ARIZONA-AMERICAN WATER COMPANY (AGUA FRIA)","74-590636.0001","RECOVERY WELL PERMITS","","200558","B-04-01 32AAA","1083.03","RECOVERED","CAP WATER RECOVERED","33","39","10","112","22","41","74"
"PHOENIX AMA","2008","CITY OF AVONDALE","74-553424.0008","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","200566","B-01-01 02ACA","713.18","RECOVERED","SALT/VERDE  WATER RECOVERED","33","27","41","112","19","41","74"
"PHOENIX AMA","2008","CITY OF AVONDALE","74-553424.0008","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","200566","B-01-01 02ACA","1387.26","RECOVERED","SPILL WATER RECOVERED","33","27","41","112","19","41","74"
"NOT WITHIN ANY AMA OR INA","2008","Q MOUNTAIN WATER CO","91-000753.0000","SMALL COMMUNITY WATER SYSTEM","","200615","B-03-19 18ADD","9.85","WITHDRAWAL","GROUNDWATER","33","36","19","114","15","12","91"
"TUCSON AMA","2008","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","UPPER SANTA CRUZ","201059","D-11-11 31CCB","28","WITHDRAWAL","GROUNDWATER","32","25","39.7","111","16","10.4","56"
"PINAL AMA","2008","IMIX GROUP, LLC","59-201419.0001","MINERAL EXTRACTION","ELOY","201420","D-05-08 03DDA","62.3","WITHDRAWAL","GROUNDWATER","33","1","10.6","111","30","29.6","59"
"PINAL AMA","2008","CALIFORNIA PORTLAND CEMENT CO","59-201419.0002","MINERAL EXTRACTION","ELOY","201420","D-05-08 03DDA","62.3","WITHDRAWAL","GROUNDWATER","33","1","10.6","111","30","29.6","59"
"TUCSON AMA","2008","TOWN OF ORO VALLEY WATER UTILITY","56-000368.0000","LARGE MUNICIPAL PROVIDER","UPPER SANTA CRUZ","201425","D-12-14 05BAC","458.69","WITHDRAWAL","GROUNDWATER","32","25","15","110","56","24","56"
"PHOENIX AMA","2008","ARIZONA WATER CO.-WHITE TANKS","56-002001.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","201426","B-01-02 09BAC","180.5","WITHDRAWAL","GROUNDWATER","33","26","52.2","112","28","18.5","56"
"PHOENIX AMA","2008","CITY OF BUCKEYE","56-002006.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","201427","B-04-04 23DAB","11.03","WITHDRAWAL","GROUNDWATER","33","40","24.4","112","37","48.4","56"
"PHOENIX AMA","2008","JOHNSON UTILITIES - PHOENIX","56-002346.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UNKNOWN","201429","D-03-07 12ABB","1452","WITHDRAWAL","GROUNDWATER","33","11","26.7","111","35","26.2","56"
"TUCSON AMA","2008","CITY OF TUCSON/TUCSON WATER","74-580079.0008","RECOVERY WELL PERMITS","","201430","D-14-11 08CDD","3091.4","RECOVERED","CAP WATER RECOVERED","32","13","11","111","14","38","74"
"PHOENIX AMA","2008","CITY OF BUCKEYE","56-002006.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","201725","B-02-04 30ADB","489.39","WITHDRAWAL","GROUNDWATER","33","29","22.7","112","41","50.5","56"
"PHOENIX AMA","2008","ARCADIA WATER COMPANY","57-002501.0000","IRRIGATION DISTRICT (SW & GW)","EAST SALT RIVER VALLEY","201729","A-02-04 22DAA","680.05","WITHDRAWAL","GROUNDWATER","33","30","2","111","55","40","57"
"PHOENIX AMA","2008","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","201730","A-02-01 30DDA","488.68","WITHDRAWAL","GROUNDWATER","33","28","44.5","112","17","24.23","57"
"TUCSON AMA","2008","PHELPS DODGE SIERRITA","58-113558.0004","TYPE 2 MINERAL EXTRACT GFR","UPPER SANTA CRUZ","201732","D-18-13 28CBC","1048","WITHDRAWAL","GROUNDWATER","32","49","52","111","1","40","58"
"PHOENIX AMA","2008","CITY OF CHANDLER","56-002009.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","201735","D-02-06 31ADA","6.71","WITHDRAWAL","GROUNDWATER","33","12","55.8","111","46","23.8","56"
"PHOENIX AMA","2008","CITY OF CHANDLER","74-548263.0004","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","201735","D-02-06 31ADA","1100","RECOVERED","CAP WATER RECOVERED","33","12","55.8","111","46","23.8","74"
"PINAL AMA","2008","ABCDW LLC","58-104067.0016","IRRIGATION USE","MARICOPA-STANFIELD","201736","D-06-04 15DDD","1352","WITHDRAWAL","GROUNDWATER","32","53","39","111","55","6","58"
"TUCSON AMA","2008","ARIZONA BOARD OF REGENTS","56-000268.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","201737","D-14-14 07ADB","95.534","WITHDRAWAL","GROUNDWATER","32","13","51","110","56","47","56"
"PHOENIX AMA","2008","VALENCIA WATER COMPANY","56-002046.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","201740","B-01-03 28AAB","557.6","WITHDRAWAL","GROUNDWATER","33","24","22.4","112","33","31.7","56"
"PHOENIX AMA","2008","EPCOR (AGUA FRIA) WATER ARIZONA INC.","56-002012.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","202092","B-03-02 02BDA","431.27","WITHDRAWAL","GROUNDWATER","33","38","1","112","26","10.9","56"
"PHOENIX AMA","2008","ARIZONA-AMERICAN WATER COMPANY (AGUA FRIA)","74-590636.0001","RECOVERY WELL PERMITS","","202096","B-04-02 25ACB","806.94","RECOVERED","CAP WATER RECOVERED","33","39","50","112","24","59","74"
"PRESCOTT AMA","2008","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER AGUA FRIA","202098","A-14-01 35BCB","17.8","WITHDRAWAL","GROUNDWATER","34","33","7.8","112","14","10.6","56"
"NOT WITHIN ANY AMA OR INA","2008","TOWN OF CLARKDALE","91-000617.0000","LARGE COMMUNITY WATER SYSTEM","","202370","A-16-03 20CCC","48.06","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PRESCOTT AMA","2008","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER AGUA FRIA","202386","B-15-01 27CCC","96.5","WITHDRAWAL","GROUNDWATER","34","38","37.5","112","21","30.7","56"
"PRESCOTT AMA","2008","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER AGUA FRIA","202388","B-15-01 27CBB","404.7","WITHDRAWAL","GROUNDWATER","34","39","2.1","112","21","30.8","56"
"PRESCOTT AMA","2008","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER AGUA FRIA","202390","B-15-01 27BBB","499.1","WITHDRAWAL","GROUNDWATER","34","39","28.3","112","21","31","56"
"PRESCOTT AMA","2008","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER AGUA FRIA","202392","B-15-01 35BCB","281.5","WITHDRAWAL","GROUNDWATER","34","38","20","112","20","27","56"
"PHOENIX AMA","2008","VALENCIA WATER COMPANY","56-002046.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","202399","B-01-03 28DDA","107.51","WITHDRAWAL","GROUNDWATER","33","23","39.4","112","33","24.6","56"
"PHOENIX AMA","2008","VALENCIA WATER COMPANY","56-002046.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","202400","B-01-03 31ACA","144.38","WITHDRAWAL","GROUNDWATER","33","23","16.5","112","35","45.2","56"
"TUCSON AMA","2008","CACTUS WASTE SYSTEMS LLC","59-202401.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","AVRA VALLEY","202402","D-07-10 33BDA","57.51","WITHDRAWAL","GROUNDWATER","32","46","21.4","111","19","12.9","59"
"PHOENIX AMA","2008","BEARDSLEY WATER COMPANY","56-002159.0000","SMALL MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","202408","B-05-03 29AAD","15.92","WITHDRAWAL","GROUNDWATER","33","45","","112","35","","56"
"NOT WITHIN ANY AMA OR INA","2008","MONTEZUMA RIMROCK WC, LLC","91-000648.0000","SMALL COMMUNITY WATER SYSTEM","","202458","A-15-05 36CCA","6","WITHDRAWAL","GROUNDWATER","34","39","11.2","111","46","8.16","91"
"TUCSON AMA","2008","PAUL PATRICK MANLEY","58-105944.0005","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","202468","D-10-11 30CDA","0.26","WITHDRAWAL","GROUNDWATER","32","31","38.5","111","15","6.8","58"
"NOT WITHIN ANY AMA OR INA","2008","FOREST HIGHLANDS WATER CO","91-000104.0000","SMALL COMMUNITY WATER SYSTEM","","202755","A-20-06 24BBB","135","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2008","Q MOUNTAIN WATER CO","91-000753.0000","SMALL COMMUNITY WATER SYSTEM","","202875","B-03-19 18BCB","23.63","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2008","CITY OF TUCSON/TUCSON WATER","58-110580.0007","TYPE 2 NON-IRRIGATION GFR","AVRA VALLEY","202883","D-16-15 23DDD","210.3","WITHDRAWAL","GROUNDWATER","32","1","12","110","46","34","58"
"PHOENIX AMA","2008","CHI CONSTRUCTION CO","58-113079.0015","IRRIGATION USE","WEST SALT RIVER VALLEY","202889","B-01-02 20CDD","1121.22","WITHDRAWAL","GROUNDWATER","33","24","26","112","29","16","58"
"TUCSON AMA","2008","CITY OF TUCSON/TUCSON WATER","74-580079.0008","RECOVERY WELL PERMITS","","202892","D-14-11 06ABD","1914.6","RECOVERED","CAP WATER RECOVERED","32","14","42","110","15","26","74"
"PINAL AMA","2008","UNITED METRO MATERIALS INC","58-105300.0005","TYPE 2 MINERAL EXTRACT GFR","ELOY","202896","D-04-09 32DBA","449.2","WITHDRAWAL","GROUNDWATER","33","2","16","111","26","37","58"
"PHOENIX AMA","2008","UNITED METRO MATERIALS INC","58-105298.0001","TYPE 2 MINERAL EXTRACT GFR","WEST SALT RIVER VALLEY","202897","A-01-02 29CAD","670","WITHDRAWAL","GROUNDWATER","33","23","45.72","112","10","35.75","58"
"TUCSON AMA","2008","GRAE VERLIN","56-000323.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","202898","D-14-15 35ADD","37","WITHDRAWAL","GROUNDWATER","32","10","","110","46","","56"
"PINAL AMA","2008","AZ BD OF REGENTS UNIV OF AZ","58-150066.0002","TYPE 1 GFR","MARICOPA-STANFIELD","203197","D-04-04 17CAA","9","WITHDRAWAL","GROUNDWATER","33","4","0.41","111","58","0.2","58"
"PHOENIX AMA","2008","REXCO LLC","58-106649.0011","TYPE 1 GFR","WEST SALT RIVER VALLEY","203247","B-01-03 25CAD","150.47","WITHDRAWAL","GROUNDWATER","33","24","44.3","112","30","47.7","58"
"PHOENIX AMA","2008","ARIZONA WATER CO.-WHITE TANKS","56-002001.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","203266","B-01-02 08ACC","122.1","WITHDRAWAL","GROUNDWATER","32","26","38.9","112","29","15","56"
"PHOENIX AMA","2008","CITY OF PEORIA","74-572707.0007","RECOVERY WELL PERMITS","","203268","B-05-01 35DAD","729","RECOVERED","CAP WATER RECOVERED","33","43","52","112","19","33","74"
"PHOENIX AMA","2008","CITY OF PEORIA","74-572707.0007","RECOVERY WELL PERMITS","","203269","B-04-01 02ABB","448","RECOVERED","CAP WATER RECOVERED","33","43","29.1","112","19","54.8","74"
"TUCSON AMA","2008","TOWN OF MARANA","74-211278.0000","RECOVERY WELL PERMITS","AVRA VALLEY","203658","D-11-11 22BBB","223.71","RECOVERED","CAP WATER RECOVERED","32","28","4","111","12","57","74"
"NOT WITHIN ANY AMA OR INA","2008","BELLA VISTA WATER CO INC","91-000028.0000","LARGE COMMUNITY WATER SYSTEM","","203881","D-23-21 20ADB","9","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2008","PHELPS DODGE SIERRITA, INC.","59-588623.0001","DEWATERING PERMIT (MINING)","UPPER SANTA CRUZ","203906","D-18-12 08CBC","1","WITHDRAWAL","GROUNDWATER","31","52","28","111","8","45","59"
"PHOENIX AMA","2008","TOWN OF GILBERT","74-586724.0008","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","203923","D-02-06 01DAA","347.29","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","33","16","59","111","41","12.1","74"
"NOT WITHIN ANY AMA OR INA","2008","QUARTZSITE, TOWN OF","91-000754.0000","SMALL COMMUNITY WATER SYSTEM","","204271","B-04-19 20DDA","346","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2008","ARIZONA WATER CO - CASA GRANDE","91-000083.0000","LARGE COMMUNITY WATER SYSTEM","","204279","A-17-05 11CAC","399","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2008","CITY OF CHANDLER","74-548263.0004","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","204412","D-02-05 24ABB","1600","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"PHOENIX AMA","2008","CITY OF CHANDLER","56-002009.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","204412","D-02-05 24ABB","33.15","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2008","EPCOR (AGUA FRIA) WATER ARIZONA INC.","56-002012.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","204414","B-03-02 01DBD","1316.85","WITHDRAWAL","GROUNDWATER","33","37","40.5","112","24","50.4","56"
"SANTA CRUZ AMA","2008","CABOT SEDGWICK-SANTE FE RANCH","58-112967.0002","IRRIGATION USE","UPPER SANTA CRUZ","204810","D-24-15 18ABC","4.4","WITHDRAWAL","GROUNDWATER","31","20","45","110","50","48","58"
"PHOENIX AMA","2008","CITY OF BUCKEYE","56-002006.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","205078","B-04-04 24CBB","559.8","WITHDRAWAL","GROUNDWATER","33","40","25","112","37","24","56"
"PHOENIX AMA","2008","CITY OF EL MIRAGE","56-002016.0000","LARGE MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","205081","B-03-01 11BCB","113.02","WITHDRAWAL","GROUNDWATER","33","37","11.8","112","20","28.1","56"
"PHOENIX AMA","2008","CITY OF EL MIRAGE","74-207706.0000","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","205081","B-03-01 11BCB","275","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","33","37","11.8","112","20","28.1","74"
