"AMA INA","YEAR","Owner or BMP Operator","Right Number","Right Type","Sub-basin","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"PINAL AMA","2014","MARATHON FARMING CO.","88-000089.0000","BEST MANAGEMENT PRACTICES FARM UNIT","","086727","D-06-07 19BDD","727","WITHDRAWAL","GROUNDWATER","","","","","","","88"
"NOT WITHIN ANY AMA OR INA","2014","PAYSON WATER CO","91-000148.0000","SMALL COMMUNITY WATER SYSTEM","","086809","A-08-10 05CDB","17.626","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PINAL AMA","2014","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","086830","D-07-06 34DCC","637.15","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2014","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","086835","D-08-08 12DAD","827.73","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","2014","ARIZONA DEPT. OF CORRECTIONS - TUCSON","56-000362.0000","LARGE MUNICIPAL PROVIDER","UPPER SANTA CRUZ","086902","D-16-14 01DAD","422.01","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PINAL AMA","2014","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","086952","D-05-03 21DDC","424.64","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"NOT WITHIN ANY AMA OR INA","2014","AGUILA WATER SERVICE","91-000181.0000","SMALL COMMUNITY WATER SYSTEM","","086985","B-07-09 23BAA","52.33","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PINAL AMA","2014","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","087194","D-08-06 26DDA","911.83","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2014","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","087212","D-06-04 16DDD","774.21","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2014","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","087213","D-09-08 36ADD","1240.22","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2014","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","087270","D-06-04 18DBB","488.9","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2014","JBS TOLLESON","58-112273.0005","TYPE 2 NON-IRRIGATION GFR","EAST SALT RIVER VALLEY","087443","A-01-05 19DCC","9.19","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2014","ORO VALLEY COUNTRY CLUB, INC.","58-101530.0002","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","087589","D-12-13 13BCA","442","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2014","OJO BONITO WATER IMPROVEMNT DS","91-000016.0000","SMALL COMMUNITY WATER SYSTEM","","087611","A-10-25 19DDD","1.78","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2014","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","087614","A-04-04 33CCC","86.27","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2014","PIMA COUNTY REGIONAL WASTEWATER","58-109395.0003","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","087618","D-12-11 02BAA","1.51","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2014","CEDAR GROVE WATER CO","91-000018.0000","SMALL COMMUNITY WATER SYSTEM","","087623","A-10-24 09DDC","25.697","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2014","COSANTI FOUNDATION","91-000692.0000","SMALL COMMUNITY WATER SYSTEM","","087770","A-11-02 12DDB","10.93","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2014","VAIL WATER COMPANY","74-583016.0004","RECOVERY WELL PERMITS","","087814","D-16-16 08AAB","263","RECOVERED","IN-LIEU WATER  (CAP)","32","3","44.9","110","43","36.1","74"
"TUCSON AMA","2014","VAIL WATER COMPANY","74-583016.0004","RECOVERY WELL PERMITS","","087816","D-16-16 10BCB","336","RECOVERED","IN-LIEU WATER  (CAP)","32","3","31.93","110","42","14.8","74"
"TUCSON AMA","2014","DEL LAGO GOLF COURSE","74-591933.0000","RECOVERY WELL PERMITS","","087816","D-16-16 10BCB","241","RECOVERED","CAP WATER RECOVERED","32","3","31.93","110","42","14.8","74"
"TUCSON AMA","2014","VAIL WATER COMPANY","74-583016.0004","RECOVERY WELL PERMITS","","087817","D-16-16 10DCB","328","RECOVERED","IN-LIEU WATER  (CAP)","32","3","2.3","110","41","46.6","74"
"TUCSON AMA","2014","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","UPPER SANTA CRUZ","200032","D-12-13 31AAB","185","WITHDRAWAL","GROUNDWATER","32","21","2","111","3","0","56"
"DOUGLAS INA","2014","WESLEY J. BOHLENDER","60-203576.0002","IRRIGATION USE","DOUGLAS","200257","D-19-26 17DCC","876","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"NOT WITHIN ANY AMA OR INA","2014","BELLA VISTA WATER CO INC","91-000028.0000","LARGE COMMUNITY WATER SYSTEM","","200402","D-23-21 08CBB","13.247","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2014","PIMA COUNTY PARKS & RECREATION","58-100381.0006","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","200410","D-13-16 20CDC","56.6","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2014","FREEPORT-MCMORAN SIERRITA INC","58-113558.0006","TYPE 2 MINERAL EXTRACT GFR","UPPER SANTA CRUZ","200554","D-18-13 21CBC","230","WITHDRAWAL","GROUNDWATER","31","50","43","111","1","40","58"
"TUCSON AMA","2014","FREEPORT-MCMORAN SIERRITA INC","58-113558.0006","TYPE 2 MINERAL EXTRACT GFR","UPPER SANTA CRUZ","200555","D-18-13 21CCB","113","WITHDRAWAL","GROUNDWATER","31","50","33","111","1","40","58"
"TUCSON AMA","2014","FREEPORT-MCMORAN SIERRITA INC","58-113558.0006","TYPE 2 MINERAL EXTRACT GFR","UPPER SANTA CRUZ","200556","D-18-13 28BBB","46","WITHDRAWAL","GROUNDWATER","31","50","21","111","1","39","58"
"PHOENIX AMA","2014","EPCOR (AGUA FRIA) WATER ARIZONA INC.","56-002012.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","200558","B-04-01 32AAA","82.17","WITHDRAWAL","GROUNDWATER","33","39","10","112","22","41","56"
"PHOENIX AMA","2014","CITY OF AVONDALE","74-553424.0012","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","200566","B-01-01 02ACA","2036.93","RECOVERED","CAP WATER RECOVERED","33","27","41","112","19","41","74"
"NOT WITHIN ANY AMA OR INA","2014","CROSS CREEK RANCH COMMUNITY ASSOCIATION","91-000889.0000","SMALL COMMUNITY WATER SYSTEM","","200896","A-17-05 33ACB","9912","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2014","THE PECANS OF QUEEN CREEK LLC","58-112445.0005","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","201054","D-02-07 28ADD","182.08","WITHDRAWAL","GROUNDWATER","33","13","37.6","111","38","5.6","58"
"TUCSON AMA","2014","FARMERS WATER COMPANY","56-000080.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","201058","D-17-14 28BCB","30.41","WITHDRAWAL","GROUNDWATER","31","55","26","110","55","30","56"
"TUCSON AMA","2014","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","UPPER SANTA CRUZ","201059","D-11-11 31CCB","20.61","WITHDRAWAL","GROUNDWATER","32","25","39.7","111","16","10.4","56"
"NOT WITHIN ANY AMA OR INA","2014","COTTONWOOD, CITY OF","91-000659.0000","LARGE COMMUNITY WATER SYSTEM","","201188","A-15-03 15DCD","0.344","WITHDRAWAL","GROUNDWATER","34","41","32","112","0","52","91"
"PINAL AMA","2014","CALPORTLAND","59-201419.0003","MINERAL EXTRACTION","ELOY","201420","D-05-08 03DDA","84.2","WITHDRAWAL","GROUNDWATER","33","1","10.6","111","30","29.6","59"
"TUCSON AMA","2014","TOWN OF ORO VALLEY WATER UTILITY","74-570180.0007","RECOVERY WELL PERMITS","","201425","D-12-14 05BAC","263.51","RECOVERED","CAP WATER RECOVERED","32","25","15","110","56","24","74"
"PHOENIX AMA","2014","ARIZONA WATER CO.-WHITE TANKS","56-002001.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","201426","B-01-02 09BAC","351.96","WITHDRAWAL","GROUNDWATER","33","26","52.2","112","28","18.5","56"
"PHOENIX AMA","2014","CITY OF BUCKEYE","56-002006.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","201427","B-04-04 23DAB","428.56","WITHDRAWAL","GROUNDWATER","33","40","24.4","112","37","48.4","56"
"PHOENIX AMA","2014","JOHNSON UTILITIES - PHOENIX","56-002346.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UNKNOWN","201429","D-03-07 12ABB","1488","WITHDRAWAL","GROUNDWATER","33","11","26.7","111","35","26.2","56"
"TUCSON AMA","2014","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","201430","D-14-11 08CDD","1035.69","RECOVERED","CAP WATER RECOVERED","32","13","11","111","14","38","74"
"PHOENIX AMA","2014","CITY OF BUCKEYE","56-002006.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","201725","B-02-04 30ADB","74.79","WITHDRAWAL","GROUNDWATER","33","29","22.7","112","41","50.5","56"
"PHOENIX AMA","2014","ARCADIA WATER COMPANY","57-002501.0000","IRRIGATION DISTRICT (SW & GW)","EAST SALT RIVER VALLEY","201729","A-02-04 22DAA","807.12","WITHDRAWAL","GROUNDWATER","33","30","2","111","55","40","57"
"PHOENIX AMA","2014","CITY OF AVONDALE","74-553424.0012","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","201730","A-02-01 30DDA","130.31","RECOVERED","CAP WATER RECOVERED","33","28","44.5","112","17","24.23","74"
"PHOENIX AMA","2014","CITY OF AVONDALE","74-553424.0012","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","201730","A-02-01 30DDA","79.65","RECOVERED","SALT/VERDE  WATER RECOVERED","33","28","44.5","112","17","24.23","74"
"PHOENIX AMA","2014","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","201730","A-02-01 30DDA","210.31","WITHDRAWAL","GROUNDWATER","33","28","44.5","112","17","24.23","57"
"TUCSON AMA","2014","FREEPORT-MCMORAN SIERRITA INC","58-113558.0006","TYPE 2 MINERAL EXTRACT GFR","UPPER SANTA CRUZ","201732","D-18-13 28CBC","358","WITHDRAWAL","GROUNDWATER","32","49","52","111","1","40","58"
"PHOENIX AMA","2014","CITY OF CHANDLER","74-548263.0006","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","201735","D-02-06 31ADA","40.39","RECOVERED","SALT/VERDE  WATER RECOVERED","33","12","55.8","111","46","23.8","74"
"PHOENIX AMA","2014","CITY OF CHANDLER","56-002009.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","201735","D-02-06 31ADA","293.09","WITHDRAWAL","GROUNDWATER","33","12","55.8","111","46","23.8","56"
"PINAL AMA","2014","ABCDW LLC","58-104067.0016","IRRIGATION USE","MARICOPA-STANFIELD","201736","D-06-04 15DDD","895","WITHDRAWAL","GROUNDWATER","32","53","39","111","55","6","58"
"TUCSON AMA","2014","ARIZONA BOARD OF REGENTS","56-000268.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","201737","D-14-14 07ADB","139.623","WITHDRAWAL","GROUNDWATER","32","13","51","110","56","47","56"
"PHOENIX AMA","2014","VALENCIA WATER COMPANY","56-002046.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","201740","B-01-03 28AAB","767.759","WITHDRAWAL","GROUNDWATER","33","24","22.4","112","33","31.7","56"
"PHOENIX AMA","2014","EPCOR (AGUA FRIA) WATER ARIZONA INC.","56-002012.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","202092","B-03-02 02BDA","189.12","WITHDRAWAL","GROUNDWATER","33","38","1","112","26","10.9","56"
"PHOENIX AMA","2014","EPCOR (AGUA FRIA) WATER ARIZONA INC.","74-590636.0002","RECOVERY WELL PERMITS","","202096","B-04-02 25ACB","949.13","RECOVERED","IN-LIEU WATER  (CAP)","33","39","50","112","24","59","74"
"PHOENIX AMA","2014","EPCOR (AGUA FRIA) WATER ARIZONA INC.","56-002012.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","202096","B-04-02 25ACB","68.29","WITHDRAWAL","GROUNDWATER","33","39","50","112","24","59","56"
"PHOENIX AMA","2014","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","202099","A-02-04 11AAD","937.52","WITHDRAWAL","GROUNDWATER","33","32","7","111","54","30","57"
"NOT WITHIN ANY AMA OR INA","2014","TOWN OF CLARKDALE","91-000617.0000","LARGE COMMUNITY WATER SYSTEM","","202370","A-16-03 20CCC","321.457","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PRESCOTT AMA","2014","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER AGUA FRIA","202386","B-15-01 27CCC","314.29","WITHDRAWAL","GROUNDWATER","34","38","37.5","112","21","30.7","56"
"PRESCOTT AMA","2014","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER AGUA FRIA","202388","B-15-01 27CBB","265.44","WITHDRAWAL","GROUNDWATER","34","39","2.1","112","21","30.8","56"
"PRESCOTT AMA","2014","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER AGUA FRIA","202390","B-15-01 27BBB","483.2","WITHDRAWAL","GROUNDWATER","34","39","28.3","112","21","31","56"
"PHOENIX AMA","2014","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","202398","A-02-04 30ACC","1.32","WITHDRAWAL","GROUNDWATER","33","29","18.4","111","59","9.76","57"
"PHOENIX AMA","2014","VALENCIA WATER COMPANY","56-002046.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","202399","B-01-03 28DDA","670.659","WITHDRAWAL","GROUNDWATER","33","23","39.4","112","33","24.6","56"
"PHOENIX AMA","2014","VALENCIA WATER COMPANY","56-002046.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","202400","B-01-03 31ACA","127.985","WITHDRAWAL","GROUNDWATER","33","23","16.5","112","35","45.2","56"
"TUCSON AMA","2014","CACTUS WASTE SYSTEMS LLC","59-202401.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","AVRA VALLEY","202402","D-07-10 33BDA","17.2","WITHDRAWAL","GROUNDWATER","32","46","21.4","111","19","12.9","59"
"PHOENIX AMA","2014","CITY OF AVONDALE","74-553424.0012","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","202404","B-02-01 36DBB","1103.92","RECOVERED","CAP WATER RECOVERED","33","28","15.9","112","18","47.3","74"
"PHOENIX AMA","2014","BEARDSLEY WATER COMPANY","56-002159.0000","SMALL MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","202408","B-05-03 29AAD","39.94","WITHDRAWAL","GROUNDWATER","33","45","","112","35","","56"
"SANTA CRUZ AMA","2014","CPC SOUTHWEST MATERIALS INC","59-202409.0001","MINERAL EXTRACTION","UPPER SANTA CRUZ","202410","D-22-13 33ACD","40.19","WITHDRAWAL","GROUNDWATER","31","28","18.7","111","0","56.1","59"
"NOT WITHIN ANY AMA OR INA","2014","FOREST HIGHLANDS WATER CO","91-000104.0000","SMALL COMMUNITY WATER SYSTEM","","202755","A-20-06 24BBB","165.243","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2014","Q MOUNTAIN WATER CO","91-000753.0000","SMALL COMMUNITY WATER SYSTEM","","202875","B-03-19 18BCB","19.72","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2014","CITY OF TUCSON/TUCSON WATER","58-110580.0009","TYPE 2 NON-IRRIGATION GFR","AVRA VALLEY","202883","D-16-15 23DDD","279.64","WITHDRAWAL","GROUNDWATER","32","1","12","110","46","34","58"
"PHOENIX AMA","2014","CHI CONSTRUCTION CO","58-113079.0015","IRRIGATION USE","WEST SALT RIVER VALLEY","202889","B-01-02 20CDD","110.65","WITHDRAWAL","GROUNDWATER","33","24","26","112","29","16","58"
"TUCSON AMA","2014","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","202892","D-14-11 06ABD","947.05","RECOVERED","CAP WATER RECOVERED","32","14","42","110","15","26","74"
"TUCSON AMA","2014","GRAE VERLIN","56-000323.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","202898","D-14-15 35ADD","49","WITHDRAWAL","GROUNDWATER","32","10","","110","46","","56"
"PINAL AMA","2014","AZ BD OF REGENTS UNIV OF AZ","58-150066.0002","TYPE 1 GFR","MARICOPA-STANFIELD","203197","D-04-04 17CAA","10.87","WITHDRAWAL","GROUNDWATER","33","4","0.41","111","58","0.2","58"
"NOT WITHIN ANY AMA OR INA","2014","UTILITY SOURCE LLC","91-000107.0000","SMALL COMMUNITY WATER SYSTEM","","203241","A-22-05 36CCC","61.588","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2014","REXCO LLC","58-106649.0011","TYPE 1 GFR","WEST SALT RIVER VALLEY","203247","B-01-03 25CAD","125.54","WITHDRAWAL","GROUNDWATER","33","24","44.3","112","30","47.7","58"
"PHOENIX AMA","2014","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","203264","A-03-01 14DDD","843.07","WITHDRAWAL","GROUNDWATER","33","25","45.513","112","13","10.956","57"
"PHOENIX AMA","2014","ARIZONA WATER CO.-WHITE TANKS","56-002001.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","203266","B-01-02 08ACC","446.31","WITHDRAWAL","GROUNDWATER","32","26","38.9","112","29","15","56"
"PHOENIX AMA","2014","CITY OF PEORIA","74-572707.0012","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","203268","B-05-01 35DAD","498.44","RECOVERED","IN-LIEU WATER  (CAP)","33","43","52","112","19","33","74"
"PHOENIX AMA","2014","CITY OF PEORIA","74-572707.0012","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","203269","B-04-01 02ABB","419.89","RECOVERED","IN-LIEU WATER  (CAP)","33","43","29.1","112","19","54.8","74"
"PHOENIX AMA","2014","VALENCIA WATER COMPANY","56-002046.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","203650","B-01-03 28CBA","373.892","WITHDRAWAL","GROUNDWATER","33","23","57.2","112","34","12.8","56"
"TUCSON AMA","2014","TOWN OF MARANA","74-211278.0001","RECOVERY WELL PERMITS","AVRA VALLEY","203658","D-11-11 22BBB","614.3","RECOVERED","CAP WATER RECOVERED","32","28","4","111","12","57","74"
"NOT WITHIN ANY AMA OR INA","2014","BELLA VISTA WATER CO INC","91-000028.0000","LARGE COMMUNITY WATER SYSTEM","","203881","D-23-21 20ADB","27.854","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2014","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","203885","A-02-01 12DDA","36.86","WITHDRAWAL","GROUNDWATER","33","31","37.7","112","12","13.9","57"
"TUCSON AMA","2014","QUAIL CANYON GOLF, INC.","58-100274.0003","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","203888","D-13-13 12CCC","66.44","WITHDRAWAL","GROUNDWATER","32","18","31","110","58","37","58"
"PHOENIX AMA","2014","TOWN OF GILBERT","74-586724.0008","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","203923","D-02-06 01DAA","268.13","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","33","16","59","111","41","12.1","74"
"NOT WITHIN ANY AMA OR INA","2014","BELLA VISTA WATER CO INC","91-000028.0000","LARGE COMMUNITY WATER SYSTEM","","204088","D-23-21 34BAA","13.436","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2014","ARIZONA WATER CO - CASA GRANDE","91-000083.0000","LARGE COMMUNITY WATER SYSTEM","","204279","A-17-05 11CAC","487.45","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2014","CITY OF CHANDLER","56-002009.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","204412","D-02-05 24ABB","614.71","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2014","EPCOR (AGUA FRIA) WATER ARIZONA INC.","56-002012.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","204414","B-03-02 01DBD","288.63","WITHDRAWAL","GROUNDWATER","33","37","40.5","112","24","50.4","56"
"NOT WITHIN ANY AMA OR INA","2014","EPCOR","91-000351.0000","LARGE COMMUNITY WATER SYSTEM","","204657","B-20-21 08DAA","321.28","WITHDRAWAL","GROUNDWATER","","","","","","","91"
