"AMA INA","YEAR","Owner or BMP Operator","Right Number","Right Type","Sub-basin","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"TUCSON AMA","2009","CITY OF TUCSON/TUCSON WATER","74-560621.0000","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","552115","D-15-15 27AAB","656.7","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","2009","CITY OF TUCSON/TUCSON WATER","74-560621.0000","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","552115","D-15-15 27AAB","326.7","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","2009","CITY OF TUCSON/TUCSON WATER","74-560621.0000","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","552116","D-15-15 21ADB","458.4","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","2009","CITY OF TUCSON/TUCSON WATER","74-560621.0000","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","552118","D-15-11 12CDD","873","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","2009","CITY OF TUCSON/TUCSON WATER","74-560621.0000","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","552119","D-12-13 30CAB","532.7","RECOVERED","CAP WATER RECOVERED","32","21","31","111","3","34","74"
"PRESCOTT AMA","2009","CHINO MEADOWS II WATER CO","56-003003.0000","SMALL MUNICIPAL PROVIDER","LITTLE CHINO","552320","B-16-02 23BAC","65.95","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2009","CITY OF CHANDLER","56-002009.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","552321","D-02-05 16BAA","24.24","WITHDRAWAL","GROUNDWATER","33","15","","111","80","","56"
"PHOENIX AMA","2009","CITY OF CHANDLER","74-548263.0004","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","552321","D-02-05 16BAA","496.23","RECOVERED","SALT/VERDE  WATER RECOVERED","33","15","","111","80","","74"
"PHOENIX AMA","2009","CITY OF CHANDLER","74-548263.0004","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","552321","D-02-05 16BAA","562.5","RECOVERED","CAP WATER RECOVERED","33","15","","111","80","","74"
"PHOENIX AMA","2009","CITY OF CHANDLER","74-548263.0004","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","552323","D-01-04 26CAA","51.11","RECOVERED","SALT/VERDE  WATER RECOVERED","","","","","","","74"
"PHOENIX AMA","2009","CITY OF CHANDLER","56-002009.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","552323","D-01-04 26CAA","61.96","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2009","TONTO BASIN WATER COMPANY","91-000144.0000","SMALL COMMUNITY WATER SYSTEM","","553109","A-06-10 26ABD","22.08","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2009","LA CASITA WATER COMPANY INC","56-000366.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","553155","D-16-14 05CCA","32.16","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2009","BELLA VISTA WATER CO INC","91-000028.0000","LARGE COMMUNITY WATER SYSTEM","","553209","D-23-21 29DCD","8.343","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2009","GLENDALE SALT DEVELOPMENT LLC","58-130652.0001","TYPE 2 MINERAL EXTRACT GFR","WEST SALT RIVER VALLEY","553284","B-02-01 03AAA","88.44","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2009","GLENDALE SALT DEVELOPMENT LLC","58-110007.0001","TYPE 2 MINERAL EXTRACT GFR","WEST SALT RIVER VALLEY","553284","B-02-01 03AAA","76.8","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2009","FIRST AMERICAN TITLE INSURANCE CO OF AZ","58-110009.0002","TYPE 2 MINERAL EXTRACT GFR","WEST SALT RIVER VALLEY","553284","B-02-01 03AAA","126.3","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2009","VIRGIN MOUNTAIN UTILITIES","91-000356.0000","SMALL COMMUNITY WATER SYSTEM","","553309","B-39-16 14BBA","26.117","WITHDRAWAL","GROUNDWATER","36","47","12.57","113","59","47.57","91"
"NOT WITHIN ANY AMA OR INA","2009","STARLIGHT WATER","91-000102.0000","SMALL COMMUNITY WATER SYSTEM","","553632","A-14-12 07BAA","3.633","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2009","ARIZONA-AMERICAN WATER COMPANY (AGUA FRIA)","74-590636.0001","RECOVERY WELL PERMITS","","553671","B-04-01 29DBB","697.77","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","2009","CITY OF TUCSON - ENV SERVICES","59-209994.0000","POOR QUALITY WITHDRAWAL PERMITS","UPPER SANTA CRUZ","553828","D-15-14 23BBB","5.36","WITHDRAWAL","GROUNDWATER","32","7","3","110","53","31.2","59"
"PHOENIX AMA","2009","CITY OF MESA","56-002023.0000","LARGE MUNICIPAL PROVIDER","EAST SALT RIVER VALLEY","553992","A-01-05 20CDA","884.97","WITHDRAWAL","GROUNDWATER","33","24","38.08","111","51","55.48","56"
"PHOENIX AMA","2009","CITY OF SCOTTSDALE","56-002037.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","554003","A-04-04 23BAB","1058.18","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2009","APACHE JUNCTION WATER UTILITIES COMMUNITY FACILITIES DIST","74-576703.0001","RECOVERY WELL PERMITS","","554006","D-01-08 04BAA","621.16","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"PHOENIX AMA","2009","DOVER ASSOCIATES LLC - D/B/A LONGBOW ASSOCIATES","58-106731.0003","TYPE 2 NON-IRRIGATION GFR","EAST SALT RIVER VALLEY","554072","A-02-06 35CCC","536.94","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2009","BERNEIL WATER COMPANY","56-002004.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","554073","A-03-04 34DDC","540.65","WITHDRAWAL","GROUNDWATER","33","33","11.1","111","55","46.7","56"
"PHOENIX AMA","2009","HANSON AGGREGATES LLC","59-554074.0002","MINERAL EXTRACTION","","554075","B-02-05 27CCA","9.25","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2009","SPRINGS GOLF CO LLLP","58-104638.0006","TYPE 2 NON-IRRIGATION GFR","EAST SALT RIVER VALLEY","554077","D-01-07 01BBA","688.12","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PRESCOTT AMA","2009","GRANITE MOUNTAIN WATER COMPANY","56-003024.0000","SMALL MUNICIPAL PROVIDER","LITTLE CHINO","554078","B-15-02 30DCB","36.75","WITHDRAWAL","GROUNDWATER","34","38","46.4","112","30","27.1","56"
"PHOENIX AMA","2009","PIMA UTILITY COMPANY","74-547295.0001","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","554079","D-02-05 30CAC","30.2","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","","","","","","","74"
"NOT WITHIN ANY AMA OR INA","2009","COTTONWOOD, CITY OF","91-000657.0000","LARGE COMMUNITY WATER SYSTEM","","555560","A-15-03 13BDD","101.198","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","SOMERTON, CITY OF","91-000713.0000","LARGE COMMUNITY WATER SYSTEM","","555731","C-09-24 34DBC","527","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","SAN LUIS, CITY OF","91-000710.0000","LARGE COMMUNITY WATER SYSTEM","","555751","C-11-24 06CDD","1169.55","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","555763","A-11-10 28ADD","7.293","WITHDRAWAL","GROUNDWATER","34","16","5.32","111","19","39.04","91"
"PHOENIX AMA","2009","ARIZONA-AMERICAN WATER COMPANY (AGUA FRIA)","74-590636.0001","RECOVERY WELL PERMITS","","555779","B-04-02 35BDD","788.83","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"NOT WITHIN ANY AMA OR INA","2009","OJO BONITO WATER IMPROVEMNT DS","91-000016.0000","SMALL COMMUNITY WATER SYSTEM","","555873","A-10-25 19DDD","2.73","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","EPCOR","91-000335.0000","SMALL COMMUNITY WATER SYSTEM","","556101","B-21-21 29CCC","44.48","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","PAYSON WATER CO","91-000133.0000","SMALL COMMUNITY WATER SYSTEM","","556158","A-09-22 28DBA","5.66","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2009","HONEYWELL INTERNATIONAL, INC.","59-570144.0002","POOR QUALITY WITHDRAWAL PERMITS","","556637","A-03-02 24ACB","75.55","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"NOT WITHIN ANY AMA OR INA","2009","BENSON, CITY OF","91-000026.0000","LARGE COMMUNITY WATER SYSTEM","","556791","D-17-20 19BBB","165","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2009","DOME WELL CORPORATION","91-000481.0000","SMALL COMMUNITY WATER SYSTEM","","556836","D-17-16 21AAA","2","WITHDRAWAL","GROUNDWATER","31","56","48","110","42","25","91"
"TUCSON AMA","2009","MESALAND WATER CO","56-000145.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","557106","D-12-13 27AAC","89.05","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2009","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","557110","D-01-04 36BBA","850.73","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2009","CITY OF CHANDLER","74-551729.0002","RECOVERY WELL PERMITS","","557110","D-01-04 36BBA","632.03","RECOVERED","SALT/VERDE  WATER RECOVERED","","","","","","","74"
"PHOENIX AMA","2009","THOMAS  DE JONG","59-219128.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","WEST SALT RIVER VALLEY","557486","C-01-03 25ADA","11.09","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2009","THOMAS  DE JONG","58-117391.0001","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","557486","C-01-03 25ADA","11.09","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2009","KINGMAN MUNICIPAL WATER","91-000316.0000","LARGE COMMUNITY WATER SYSTEM","","557491","B-21-17 24CDC","139","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2009","LUKE AIR FORCE BASE","56-002022.0000","LARGE MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","557607","B-02-01 01CCB","169.3","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PRESCOTT AMA","2009","CAMP TEPEYAC - LIFE TEEN INC.","59-561258.0002","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","LITTLE CHINO","557749","B-13-03 14CAB","0.89","WITHDRAWAL","GROUNDWATER","34","30","15.4","112","32","38.5","59"
"TUCSON AMA","2009","CITY OF TUCSON/TUCSON WATER","74-580079.0008","RECOVERY WELL PERMITS","","557821","D-13-11 31CDD","828.8","RECOVERED","CAP WATER RECOVERED","32","14","57","111","15","40","74"
"TUCSON AMA","2009","DONALD L. ROGERS","58-100128.0002","IRRIGATION USE","UPPER SANTA CRUZ","557971","D-13-15 33DCB","10.93","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2009","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","558004","A-11-10 36CBB","35.809","WITHDRAWAL","GROUNDWATER","34","15","16.11","111","17","28.74","91"
"TUCSON AMA","2009","CITY OF TUCSON/TUCSON WATER","74-560621.0000","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","558091","D-14-14 29ACB","0.2","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"NOT WITHIN ANY AMA OR INA","2009","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","558391","A-10-10 05DCD","99.15","WITHDRAWAL","GROUNDWATER","34","13","57.39","111","20","52.67","91"
"PHOENIX AMA","2009","JOHNSON UTILITIES - PHOENIX","56-002346.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UNKNOWN","558445","D-03-08 20AAA","286","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2009","CITY OF TUCSON/TUCSON WATER","74-560621.0000","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","558499","D-14-14 16DDD","249.1","RECOVERED","CAP WATER RECOVERED","32","12","26.6","110","54","38.6","74"
"PHOENIX AMA","2009","GRAVEL RESOURCES","59-558851.0002","MINERAL EXTRACTION","WEST SALT RIVER VALLEY","558508","B-02-01 12DAB","159.35","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2009","CHAPARRAL WATER COMPANY","56-002283.0000","SMALL MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","558536","B-05-02 31DDC","44.39","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2009","MARANA UNIFIED SCHOOL DISTRICT","58-111066.0002","TYPE 2 NON-IRRIGATION GFR","AVRA VALLEY","558914","D-13-11 08DAC","27.85","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2009","WHITE HORSE RANCH OWNERS ASSN","91-000682.0000","SMALL COMMUNITY WATER SYSTEM","","558950","A-14-02 33DBD","3.8","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","WHITE HORSE RANCH OWNERS ASSN","91-000682.0000","SMALL COMMUNITY WATER SYSTEM","","558951","A-14-02 33ABA","10.12","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2009","GOLF INTERNATIONAL INC","58-109621.0002","TYPE 2 NON-IRRIGATION GFR","FOUNTAIN HILLS","559019","A-03-06 22DDD","458.49","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2009","HONEYWELL INTERNATIONAL, INC.","59-533159.0000","POOR QUALITY WITHDRAWAL PERMITS","EAST SALT RIVER VALLEY","559021","A-03-02 11DCC","2.2","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2009","FEENSTRA LIVING TRUST","58-104218.0006","TYPE 2 NON-IRRIGATION GFR","EAST SALT RIVER VALLEY","559043","D-01-07 16CCC","92.3","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2009","UTILITY SOURCE LLC","91-000107.0000","SMALL COMMUNITY WATER SYSTEM","","559096","A-22-05 36CCD","2","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","PONDEROSA DWID","91-000377.0000","LARGE COMMUNITY WATER SYSTEM","","559106","A-08-23 01DBC","224.8","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","VERDE LAKES WATER CORP","91-000706.0000","SMALL COMMUNITY WATER SYSTEM","","559150","A-13-05 13BCC","25.471","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2009","CITY OF TUCSON/TUCSON WATER","74-560621.0000","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","559217","D-14-14 10AAB","53.2","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","2009","CITY OF TUCSON/TUCSON WATER","74-560621.0000","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","559218","D-15-15 22AAD","938.1","RECOVERED","CAP WATER RECOVERED","32","7","0.7","110","47","24.4","74"
"TUCSON AMA","2009","CITY OF TUCSON/TUCSON WATER","74-560621.0000","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","559219","D-15-15 26AAB","226.8","RECOVERED","CAP WATER RECOVERED","32","6","13.45","110","46","47.1","74"
"TUCSON AMA","2009","CITY OF TUCSON/TUCSON WATER","74-560621.0000","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","559219","D-15-15 26AAB","206.8","RECOVERED","CAP WATER RECOVERED","32","6","13.45","110","46","47.1","74"
"SANTA CRUZ AMA","2009","BACA FLOAT LAND DEV","56-000020.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","559318","D-21-13 18ACA","23","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"SANTA CRUZ AMA","2009","BACA FLOAT LAND DEV","56-000020.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","559319","D-21-13 18ACA","33","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2009","CITY OF PEORIA","74-572707.0008","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","559377","A-04-01 27BAB","11.58","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"NOT WITHIN ANY AMA OR INA","2009","SIERRA VERDE RANCH POA","91-000685.0000","SMALL COMMUNITY WATER SYSTEM","","559390","B-21-09 11BAA","0.025","WITHDRAWAL","GROUNDWATER","35","13","34.9","113","11","46.5","91"
"NOT WITHIN ANY AMA OR INA","2009","EPCOR","91-000325.0000","SMALL COMMUNITY WATER SYSTEM","","559559","B-19-22 22BBA","60.62","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","FLAGSTAFF, CITY OF","91-000086.0000","LARGE COMMUNITY WATER SYSTEM","","559574","A-20-06 11BAA","60.3","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","KACHINA VILLAGE IMPROVEMENT DISTRICT","91-000090.0000","LARGE COMMUNITY WATER SYSTEM","","559727","A-20-07 18DDB","46.632","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2009","JOHNSON UTILITIES - PHOENIX","56-002346.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UNKNOWN","559843","D-03-08 20AAD","177","WITHDRAWAL","GROUNDWATER","33","9","30.2","111","32","41.9","56"
"PHOENIX AMA","2009","DESERT HILLS WATER COMPANY","56-002169.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","559936","A-06-03 29CCD","308.27","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2009","ASPC LEWIS COMPLEX","91-000281.0000","LARGE COMMUNITY WATER SYSTEM","","560123","C-02-04 34CCB","4.03","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","ASPC LEWIS COMPLEX","91-000281.0000","LARGE COMMUNITY WATER SYSTEM","","560125","C-02-04 34CBB","3.49","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","560127","A-11-10 36DBC","35.001","WITHDRAWAL","GROUNDWATER","34","15","15.06","111","16","49.58","91"
"PHOENIX AMA","2009","HINES NURSERIES INC","58-111288.0004","TYPE 2 NON-IRRIGATION GFR","EAST SALT RIVER VALLEY","560192","A-06-03 30DDD","0.28","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2009","COTTONWOOD, CITY OF","91-000618.0000","LARGE COMMUNITY WATER SYSTEM","","560414","A-15-03 04AAD","734.17","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2009","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","560509","A-04-04 18DBC","102.2","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2009","ARIZONA BOARD OF REGENTS","58-115715.0001","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","560518","D-02-11 01DCD","7","WITHDRAWAL","GROUNDWATER","33","16","45","111","10","13","58"
"PHOENIX AMA","2009","BOYCE THOMPSON SOUTHWESTERN ARBORETUM INC","58-108812.0004","TYPE 2 NON-IRRIGATION GFR","EAST SALT RIVER VALLEY","560518","D-02-11 01DCD","46","WITHDRAWAL","GROUNDWATER","33","16","45","111","10","13","58"
"TUCSON AMA","2009","DMAFB WATER SYSTEM","56-000058.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","560617","D-15-15 15CAA","0.376","WITHDRAWAL","GROUNDWATER","32","7","34.36","110","47","54.35","56"
"NOT WITHIN ANY AMA OR INA","2009","HAVASU HEIGHTS DWID","91-000321.0000","SMALL COMMUNITY WATER SYSTEM","","560636","B-15-19 07ADA","29.3","WITHDRAWAL","GROUNDWATER","34","39","30.9","114","16","54.8","91"
"PHOENIX AMA","2009","CITY OF MESA","56-002023.0000","LARGE MUNICIPAL PROVIDER","EAST SALT RIVER VALLEY","560667","D-01-07 11DDD","178.27","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2009","BELLA VISTA WATER CO INC","91-000031.0000","LARGE COMMUNITY WATER SYSTEM","","560741","D-22-21 04BDD","12.464","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","BELLA VISTA WATER CO INC","91-000031.0000","LARGE COMMUNITY WATER SYSTEM","","560742","D-22-21 04BAD","10.77","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2009","REXCO LLC","58-106649.0007","TYPE 1 GFR","WEST SALT RIVER VALLEY","560777","B-01-03 25DBB","217.44","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2009","REXCO LLC","59-583770.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","WEST SALT RIVER VALLEY","560777","B-01-03 25DBB","53.25","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PINAL AMA","2009","ARIZONA WATER CO - CASA GRANDE","56-001307.0000","LARGE MUNICIPAL PROVIDER MNPCCP","ELOY","560803","D-06-06 15CDD","1224.67","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2009","ARIZONA WATER CO - CASA GRANDE","91-000365.0000","LARGE COMMUNITY WATER SYSTEM","","560979","A-09-22 36CCA","223.65","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","Q MOUNTAIN WATER CO","91-000753.0000","SMALL COMMUNITY WATER SYSTEM","","560987","B-03-19 07BBA","1.174","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2009","STOTZ DAIRY","59-219101.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","HASSAYAMPA","560990","B-01-04 18ABB","171.72","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2009","CITY OF PEORIA","74-572707.0008","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","561189","A-04-01 21CDD","931.1","RECOVERED","CAP WATER RECOVERED","33","40","1","112","15","57","74"
"PHOENIX AMA","2009","EPCOR","56-002035.0000","LARGE MUNICIPAL PROVIDER MNPCCP","FOUNTAIN HILLS","561190","A-05-07 32CBA","864","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2009","EPCOR","56-002035.0000","LARGE MUNICIPAL PROVIDER MNPCCP","FOUNTAIN HILLS","561226","A-05-07 31DDD","582","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2009","MIGUEL & MERNA FONTES","59-561255.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","AVRA VALLEY","561256","D-12-10 34CBD","50.32","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"NOT WITHIN ANY AMA OR INA","2009","MESCAL LAKES WATER SYSTEM","91-000062.0000","SMALL COMMUNITY WATER SYSTEM","","561268","D-17-19 08BBC","49.905","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PRESCOTT AMA","2009","ANTONIO F.  MACHADO","58-114294.0012","IRRIGATION USE","LITTLE CHINO","561376","B-16-02 03BCC","3.392","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2009","ARIZONA WATER CO - CASA GRANDE","91-000117.0000","LARGE COMMUNITY WATER SYSTEM","","561712","A-01-15 22CDC","65.89","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2009","CITY OF SCOTTSDALE","56-002037.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","561722","A-04-04 23DBC","1394.31","WITHDRAWAL","GROUNDWATER","33","40","24.91","111","54","58.73","56"
"NOT WITHIN ANY AMA OR INA","2009","ARIZONA WATER CO - CASA GRANDE","91-000025.0000","LARGE COMMUNITY WATER SYSTEM","","561775","D-22-20 12CBB","286.21","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2009","BIG CHINO LAND CO INC.","91-000605.0000","SMALL COMMUNITY WATER SYSTEM","","561786","B-17-02 03AAA","168.077","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2009","PIMA UTILITY COMPANY","74-547295.0001","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","561906","D-02-05 29DAC","25.88","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","","","","","","","74"
"PHOENIX AMA","2009","PIMA UTILITY COMPANY","74-547295.0001","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","561907","D-02-05 29BDB","31.23","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","","","","","","","74"
"NOT WITHIN ANY AMA OR INA","2009","PORTER MOUNTAIN DWID","91-000378.0000","SMALL COMMUNITY WATER SYSTEM","","561908","A-09-23 09CDD","13.13","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2009","SIERRITA MOUNTAIN WATER COOP","56-000369.0000","SMALL MUNICIPAL PROVIDER","AVRA VALLEY","562034","D-16-10 12ABD","13","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2009","GHR LANDOWNERS ASSN WATER COOP","91-000354.0000","SMALL COMMUNITY WATER SYSTEM","","562082","B-27-19 07DAA","13","WITHDRAWAL","GROUNDWATER","35","44","25.1","114","20","44.7","91"
"NOT WITHIN ANY AMA OR INA","2009","OAK CREEK WATER NO 1","91-000630.0000","SMALL COMMUNITY WATER SYSTEM","","562092","A-17-05 13BCC","148.561","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PINAL AMA","2009","MARICOPA CDWID","56-001327.0000","SMALL MUNICIPAL PROVIDER","MARICOPA-STANFIELD","562284","D-04-03 21BBA","217.09","WITHDRAWAL","GROUNDWATER","","","","","","","56"
