"AMA INA","YEAR","Owner or BMP Operator","Right Number","Right Type","Sub-basin","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"TUCSON AMA","2004","PIMA COUNTY PARKS & RECREATION","58-100379.0004","TYPE 2 NON-IRRIGATION GFR","AVRA VALLEY","085744","D-12-13 19ADA","38.53","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2004","ARNOLD ANGLIN","59-501146.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","EAST SALT RIVER VALLEY","085994","D-02-07 14AB","58","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PINAL AMA","2004","NORTHSIDE HAY COMPANY INC","58-150072.0003","TYPE 2 NON-IRRIGATION GFR","MARICOPA-STANFIELD","086077","D-05-04 08DDD","308.52","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2004","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","UPPER SANTA CRUZ","086158","D-12-12 21ADB","637.4","WITHDRAWAL","GROUNDWATER","32","22","33","111","7","4","56"
"PINAL AMA","2004","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","086247","D-05-03 12CDD","2114.24","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"SANTA CRUZ AMA","2004","TROYER, GARY G.","58-103495.0001","IRRIGATION USE","UPPER SANTA CRUZ","086314","D-21-13 17ACC","53.342","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2004","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","086602","D-08-06 26DBB","732.8","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"DOUGLAS INA","2004","RAYMOND W RUEGG","60-203212.0002","IRRIGATION USE","DOUGLAS","086643","D-18-26 28ACD","588.9","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PINAL AMA","2004","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","086830","D-07-06 34DCC","666.49","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2004","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","086835","D-08-08 12DAD","576.83","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","2004","ARIZONA DEPT. OF CORRECTIONS - TUCSON","56-000362.0000","LARGE MUNICIPAL PROVIDER","UPPER SANTA CRUZ","086902","D-16-14 01DAD","186.09","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2004","CHANDLER UNIFIED SCHOOL DISTRICT #80","58-110673.0011","TYPE 1 GFR","EAST SALT RIVER VALLEY","086951","D-02-06 16BAB","59.02","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2004","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","087194","D-08-06 26DDA","578.39","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2004","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","087212","D-06-04 16DDD","689.92","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2004","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","087213","D-09-08 36ADD","1046.48","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2004","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","087270","D-06-04 18DBB","690.63","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","2004","ORO VALLEY COUNTRY CLUB, INC.","58-101530.0000","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","087589","D-12-13 13BCA","425","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2004","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","087614","A-04-04 33CCC","2.08","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2004","CITY OF BUCKEYE","56-002006.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","087674","C-01-03 05BAA","17.7","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2004","DESERT HILLS WATER COMPANY","56-002169.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","087697","A-05-03 04CDC","35.14","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2004","VAIL WATER COMPANY","74-583016.0001","RECOVERY WELL PERMITS","","087816","D-16-16 10BCB","332","RECOVERED","CAP WATER RECOVERED","32","3","31.93","110","42","14.8","74"
"TUCSON AMA","2004","DEL LAGO GOLF COURSE","74-591933.0000","RECOVERY WELL PERMITS","","087816","D-16-16 10BCB","178.25","RECOVERED","CAP WATER RECOVERED","32","3","31.93","110","42","14.8","74"
"TUCSON AMA","2004","VAIL WATER COMPANY","56-000060.0000","LARGE MUNICIPAL PROVIDER","UPPER SANTA CRUZ","087817","D-16-16 10DCB","255","WITHDRAWAL","GROUNDWATER","32","3","2.3","110","41","46.6","56"
"PINAL AMA","2004","DAVID P CHAISON","58-104067.0003","IRRIGATION USE","MARICOPA-STANFIELD","200129","D-06-04 15DCC","1451.96","WITHDRAWAL","GROUNDWATER","32","53","39","111","55","8","58"
"PHOENIX AMA","2004","CEMEX","59-200146.0001","DEWATERING PERMIT (MINING)","LAKE PLEASANT","200149","A-05-01 31DAA","890.3","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"DOUGLAS INA","2004","RAY H. ZUCK","60-203576.0001","IRRIGATION USE","DOUGLAS","200257","D-19-26 17DCC","518","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"TUCSON AMA","2004","PIMA COUNTY PARKS & RECREATION","58-100381.0005","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","200410","D-13-16 20CDC","6.79","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2004","EARTH TECH","59-200416.0000","EMERGENCY DEWATERING","WEST SALT RIVER VALLEY","200418","A-01-01 27ABC","882.24","WITHDRAWAL","GROUNDWATER","33","23","36.8","112","14","32.4","59"
"PHOENIX AMA","2004","EARTH TECH","59-200416.0000","EMERGENCY DEWATERING","WEST SALT RIVER VALLEY","200419","A-01-01 34ABC","2477.82","WITHDRAWAL","GROUNDWATER","33","23","21","112","14","59","59"
"PHOENIX AMA","2004","EARTH TECH","59-200416.0000","EMERGENCY DEWATERING","WEST SALT RIVER VALLEY","200420","A-01-01 34ABC","2307.02","WITHDRAWAL","GROUNDWATER","33","23","33","112","14","31.3","59"
"PHOENIX AMA","2004","EARTH TECH","59-200416.0000","EMERGENCY DEWATERING","WEST SALT RIVER VALLEY","200421","A-01-01 27DCD","2623.48","WITHDRAWAL","GROUNDWATER","33","14","35.5","112","14","36.4","59"
"PHOENIX AMA","2004","CITY OF AVONDALE","56-002003.0000","LARGE MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","200566","B-01-01 02ACA","220.3","WITHDRAWAL","GROUNDWATER","33","27","41","112","19","41","56"
"PHOENIX AMA","2004","CITY OF AVONDALE","74-553424.0004","RECOVERY WELL PERMITS","","200566","B-01-01 02ACA","220","RECOVERED","CAP WATER RECOVERED","33","27","41","112","19","41","74"
"PHOENIX AMA","2004","EARTH TECH","59-200416.0000","EMERGENCY DEWATERING","WEST SALT RIVER VALLEY","201052","A-01-01 27DCD","2330.84","WITHDRAWAL","GROUNDWATER","33","23","47.6","112","14","31.8","59"
"PHOENIX AMA","2004","EARTH TECH","59-200416.0000","EMERGENCY DEWATERING","WEST SALT RIVER VALLEY","201053","A-01-01 27DCD","61.14","WITHDRAWAL","GROUNDWATER","33","23","44.1","112","14","32.1","59"
"PINAL AMA","2004","UNIVERSAL MATERIALS, INC.","59-201419.0000","MINERAL EXTRACTION","ELOY","201420","D-05-08 03DDA","19","WITHDRAWAL","GROUNDWATER","33","1","10.6","111","30","29.6","59"
"PHOENIX AMA","2004","PULTE HOMES INC","59-202091.0000","HYDROLOGIC TESTING PERMIT","WEST SALT RIVER VALLEY","201426","B-01-02 09BAC","10","WITHDRAWAL","GROUNDWATER","33","26","52.2","112","28","18.5","59"
"PHOENIX AMA","2004","STARDUST-TARTESSO W12 INC","59-201724.0000","HYDROLOGIC TESTING PERMIT","HASSAYAMPA","201725","B-02-04 30ADB","9.56","WITHDRAWAL","GROUNDWATER","33","29","22.7","112","41","50.5","59"
"PHOENIX AMA","2004","ARCADIA WATER COMPANY","57-002501.0000","IRRIGATION DISTRICT (SW & GW)","EAST SALT RIVER VALLEY","201729","A-02-04 22DAA","183.06","WITHDRAWAL","GROUNDWATER","33","30","2","111","55","40","57"
"TUCSON AMA","2004","PHELPS DODGE SIERRITA","58-113558.0004","TYPE 2 MINERAL EXTRACT GFR","UPPER SANTA CRUZ","201732","D-18-13 28CBC","555","WITHDRAWAL","GROUNDWATER","32","49","52","111","1","40","58"
"PHOENIX AMA","2004","PULTE HOMES INC","59-202093.0000","HYDROLOGIC TESTING PERMIT","WEST SALT RIVER VALLEY","202094","B-01-02 09ABD","14.2","WITHDRAWAL","GROUNDWATER","33","26","53","112","28","3","59"
"TUCSON AMA","2004","CACTUS WASTE SYSTEMS LLC","59-202894.0000","HYDROLOGIC TESTING PERMIT","AVRA VALLEY","202402","D-07-10 33BDA","24.91","WITHDRAWAL","GROUNDWATER","32","46","21.4","111","19","12.9","59"
"TUCSON AMA","2004","CACTUS WASTE SYSTEMS LLC","59-202401.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","AVRA VALLEY","202402","D-07-10 33BDA","49.56","WITHDRAWAL","GROUNDWATER","32","46","21.4","111","19","12.9","59"
"PHOENIX AMA","2004","HARVARD INVESTMENTS, INC.","59-202888.0000","HYDROLOGIC TESTING PERMIT","WEST SALT RIVER VALLEY","202889","B-01-02 20CDD","10","WITHDRAWAL","GROUNDWATER","33","24","26","112","29","16","59"
"PHOENIX AMA","2004","CITY OF PHOENIX","58-110749.0005","TYPE 2 NON-IRRIGATION GFR","LAKE PLEASANT","202890","A-06-01 34AAC","5.6","WITHDRAWAL","GROUNDWATER","33","49","24.2","112","14","27.4","58"
"PHOENIX AMA","2004","B & V MCCARTHY JOINT VENTURE","59-203652.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","EAST SALT RIVER VALLEY","202890","A-06-01 34AAC","24.4","WITHDRAWAL","GROUNDWATER","33","49","24.2","112","14","27.4","59"
"PHOENIX AMA","2004","UNITED METRO MATERIALS INC","58-105298.0001","TYPE 2 MINERAL EXTRACT GFR","WEST SALT RIVER VALLEY","202897","A-01-02 29CAD","61.5","WITHDRAWAL","GROUNDWATER","33","23","45.72","112","10","35.75","58"
"TUCSON AMA","2004","GRAE VERLIN","56-000323.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","202898","D-14-15 35ADD","29.67","WITHDRAWAL","GROUNDWATER","32","10","","110","46","","56"
"PHOENIX AMA","2004","LENNAR COMMUNITIES DEVELOPMENT INC.","59-203248.0000","HYDROLOGIC TESTING PERMIT","HASSAYAMPA","203249","B-02-04 29DCC","13.48","WITHDRAWAL","GROUNDWATER","33","28","44.78","112","41","10.96","59"
"TUCSON AMA","2004","PIMA COUNTY WWMD ROGER RD","58-109395.0001","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","203265","D-17-13 14CBA","21.75","WITHDRAWAL","GROUNDWATER","31","56","58","110","59","27","58"
"PHOENIX AMA","2004","VISTANCIA LLC","59-203267.0000","HYDROLOGIC TESTING PERMIT","WEST SALT RIVER VALLEY","203268","B-05-01 35DAD","5.9","WITHDRAWAL","GROUNDWATER","33","43","52","112","19","33","59"
"PHOENIX AMA","2004","VISTANCIA LLC","59-203267.0000","HYDROLOGIC TESTING PERMIT","WEST SALT RIVER VALLEY","203269","B-04-01 02ABB","3.6","WITHDRAWAL","GROUNDWATER","33","43","29.1","112","19","54.8","59"
"PHOENIX AMA","2004","TECHNOLOGY CONSTRUCTION INC.","59-203630.0000","EMERGENCY DEWATERING","WEST SALT RIVER VALLEY","203636","C-01-03 08BDA","825","WITHDRAWAL","GROUNDWATER","33","21","","112","34","","59"
"PHOENIX AMA","2004","TECHNOLOGY CONSTRUCTION INC.","59-203630.0000","EMERGENCY DEWATERING","WEST SALT RIVER VALLEY","203638","C-01-03 08BDA","917","WITHDRAWAL","GROUNDWATER","33","21","","112","34","","59"
"PHOENIX AMA","2004","TECHNOLOGY CONSTRUCTION INC.","59-203630.0000","EMERGENCY DEWATERING","WEST SALT RIVER VALLEY","203639","C-01-03 08BDA","825","WITHDRAWAL","GROUNDWATER","33","21","","112","34","","59"
"SANTA CRUZ AMA","2004","","59-203646.0000","HYDROLOGIC TESTING PERMIT","UPPER SANTA CRUZ","203647","D-21-12 24ACB","1","WITHDRAWAL","GROUNDWATER","31","35","23.8","111","4","10","59"
"TUCSON AMA","2004","AVRA WATER CO-OP","59-203886.0000","HYDROLOGIC TESTING PERMIT","AVRA VALLEY","203887","D-13-11 07BDB","2","WITHDRAWAL","GROUNDWATER","32","18","59.2","111","15","52.7","59"
"PHOENIX AMA","2004","POWER NORTH LLC","59-204806.0000","HYDROLOGIC TESTING PERMIT","EAST SALT RIVER VALLEY","203923","D-02-06 01DAA","15","WITHDRAWAL","GROUNDWATER","33","16","59","111","41","12.1","59"
"SANTA CRUZ AMA","2004","CABOT SEDGWICK-SANTE FE RANCH","58-112967.0002","IRRIGATION USE","UPPER SANTA CRUZ","204810","D-24-15 18ABC","13.14","WITHDRAWAL","GROUNDWATER","31","20","45","110","50","48","58"
"PHOENIX AMA","2004","SOUTHWEST GROUND-WATER CONSULTANTS, INC.","59-204818.0000","HYDROLOGIC TESTING PERMIT","WEST SALT RIVER VALLEY","204819","C-01-03 08BAD","0.1","WITHDRAWAL","GROUNDWATER","33","21","46.6","112","34","55.8","59"
"PHOENIX AMA","2004","SOUTHWEST GROUND-WATER CONSULTANTS, INC.","59-204818.0000","HYDROLOGIC TESTING PERMIT","WEST SALT RIVER VALLEY","204820","C-01-03 08AAA","0.07","WITHDRAWAL","GROUNDWATER","33","21","48.5","112","34","24.1","59"
"PHOENIX AMA","2004","PALO VERDE NUCLEAR GENERATING STATION (PVNGS)","59-205073.0000","EMERGENCY DEWATERING","WEST SALT RIVER VALLEY","205077","B-01-01 25BCD","0.08","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2004","PARAGON REAL ESTATE DEVELOPERS, L.L.C.","59-205083.0000","HYDROLOGIC TESTING PERMIT","LAKE PLEASANT","205084","A-07-02 34CBC","6","WITHDRAWAL","GROUNDWATER","33","54","26","112","9","2","59"
"TUCSON AMA","2004","PHELPS DODGE SIERRITA, INC.","59-588623.0001","DEWATERING PERMIT (MINING)","UPPER SANTA CRUZ","205085","D-18-12 17ACB","2","WITHDRAWAL","GROUNDWATER","31","51","59","111","8","1","59"
"PHOENIX AMA","2004","UNITED METRO MATERIALS INC","59-591449.0000","DEWATERING PERMIT (MINING)","LAKE PLEASANT","207066","A-05-01 28","54.14","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2004","SUN LAND BEEF CO","58-100177.0000","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","500078","A-01-01 10CBA","466","WITHDRAWAL","GROUNDWATER","33","26","35.42","112","15","2.25","58"
"PHOENIX AMA","2004","CITY OF SCOTTSDALE","56-002037.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","500319","A-04-04 14DCC","607.28","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2004","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","AVRA VALLEY","500556","D-11-11 28ACC","1787.69","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2004","DAVE  BUCHLI","59-500591.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","EAST SALT RIVER VALLEY","500591","D-03-09 18BCC","53.6","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2004","IMSAMET INC, AN ARIZONA CORPORATION","58-101478.0002","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","500659","B-01-01 20CBA","112.21","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2004","IMSAMET OF ARIZONA","59-546391.0001","MINERAL EXTRACTION","WEST SALT RIVER VALLEY","500659","B-01-01 20CBA","103.71","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"TUCSON AMA","2004","BREAKERS 95 LLC","59-502115.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","UPPER SANTA CRUZ","500800","D-12-12 05ACC","15.5","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PINAL AMA","2004","K & D FARMS","59-500865.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","ELOY","500865","D-06-07 07DCD","143.24","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2004","DWIGHT B LEISTER JR","88-000028.0000","BEST MANAGEMENT PRACTICES FARM UNIT","WEST SALT RIVER VALLEY","500878","B-01-02 21ABB","860.29","WITHDRAWAL","GROUNDWATER","","","","","","","88"
"SANTA CRUZ AMA","2004","VALLE VERDE WATER COMPANY","56-000228.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","500951","D-23-13 25ABA","13.71","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2004","ARIZONA BOARD OF REGENTS","58-104806.0003","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","500957","D-15-15 33ADB","138","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PRESCOTT AMA","2004","BRADSHAW WATER COMPANY INC","56-003019.0000","SMALL MUNICIPAL PROVIDER","UPPER AGUA FRIA","501033","B-14-01 34BBB","0.6","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2004","INTER INVEST PARTNERSHIP XI","58-101122.0001","IRRIGATION USE","RAINBOW VALLEY","501246","C-02-01 30DDD","576.47","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2004","CITY OF AVONDALE","74-553424.0004","RECOVERY WELL PERMITS","","501247","B-02-01 26AAA","321","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"PHOENIX AMA","2004","CITY OF AVONDALE","74-553424.0004","RECOVERY WELL PERMITS","","501247","B-02-01 26AAA","582","RECOVERED","SALT/VERDE  WATER RECOVERED","","","","","","","74"
"TUCSON AMA","2004","D N D NEFFSON COMPANY","58-112459.0000","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","501251","D-13-13 24BDA","27.3","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2004","CITY OF AVONDALE","74-553424.0004","RECOVERY WELL PERMITS","","501288","B-02-01 23DDD","315","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"PHOENIX AMA","2004","CITY OF AVONDALE","74-553424.0004","RECOVERY WELL PERMITS","","501288","B-02-01 23DDD","555","RECOVERED","SALT/VERDE  WATER RECOVERED","","","","","","","74"
"PINAL AMA","2004","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","501336","D-07-06 35AAD","1565.27","WITHDRAWAL","GROUNDWATER","32","46","27","111","41","16","57"
"PHOENIX AMA","2004","SADDLE MOUNTAIN UNIFIED SCHOOL DISTRICT","59-591450.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","HASSAYAMPA","501391","B-02-06 28AAC","12.03","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PINAL AMA","2004","SHIFLET, HAZEL W","58-101393.0001","IRRIGATION USE","ELOY","501562","D-06-08 04ADC","508.96","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2004","KIVA RANCH TUCSON LLC","58-160047.0002","IRRIGATION USE","UPPER SANTA CRUZ","501580","D-13-15 33DDA","70.32","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2004","ALLAN J & JANE F HAMILTON","58-114564.0002","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","501580","D-13-15 33DDA","2.13","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2004","METROPOLITAN DOM WATER IMPR DIST","74-570181.0001","RECOVERY WELL PERMITS","","501604","D-12-13 33BCC","576.14","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"PRESCOTT AMA","2004","CHINO VALLEY SCHOOL (DEL RIO)","59-570754.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","LITTLE CHINO","501609","B-16-02 16DDD","59.46","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"TUCSON AMA","2004","BREAKERS 95 LLC","59-502115.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","UPPER SANTA CRUZ","501637","D-12-12 05ACA","5.1","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2004","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","501643","A-03-04 03BAA","57.33","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2004","COUNTRY CLUB OF GREEN VALLEY INC.","58-101735.0001","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","501760","D-18-13 02DCA","466.85","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2004","CITY OF GOODYEAR","74-564545.0003","RECOVERY WELL PERMITS","","501892","B-01-01 17AAA","760.48","RECOVERED","CAP WATER RECOVERED","33","26","3","112","22","55","74"
"SANTA CRUZ AMA","2004","VALLE VERDE WATER COMPANY","56-000228.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","502001","D-23-13 25BDD","103.16","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PINAL AMA","2004","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","502060","D-09-07 27ADA","765.7","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2004","DU-BROOK INVESTMENTS","58-150105.0002","TYPE 1 GFR","ELOY","502062","D-06-07 24CDD","40.3","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2004","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","UPPER SANTA CRUZ","502179","D-14-15 02DDA","378.1","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2004","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","UPPER SANTA CRUZ","502180","D-14-15 14DAD","868.6","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2004","CITY OF TUCSON/TUCSON WATER","74-560621.0000","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","502181","D-16-15 23CCC","349.9","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"PHOENIX AMA","2004","ROOSEVELT WATER CONSERVATION DISTRICT","57-002518.0000","IRRIGATION DISTRICT (SW & GW)","EAST SALT RIVER VALLEY","502202","A-01-06 26BAD","75.41","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2004","ROOSEVELT WATER CONSERVATION DISTRICT","57-002518.0000","IRRIGATION DISTRICT (SW & GW)","EAST SALT RIVER VALLEY","502203","A-01-06 26BAD","160.64","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"SANTA CRUZ AMA","2004","STEWERT TITLE","58-108171.0001","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","502259","D-20-13 13AAC","3.53","WITHDRAWAL","GROUNDWATER","","","","","","","58"
